cell_index	species	dataset_id	sample_id	tissue	cell_type	cell_type_coarse
6596	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601958_CK1	leaf_salt_stress_idioblast	unannotated	unannotated
6597	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601958_CK1	leaf_salt_stress_idioblast	unannotated	unannotated
6598	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601958_CK1	leaf_salt_stress_idioblast	unannotated	unannotated
6599	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601958_CK1	leaf_salt_stress_idioblast	unannotated	unannotated
6600	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601958_CK1	leaf_salt_stress_idioblast	unannotated	unannotated
6601	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601958_CK1	leaf_salt_stress_idioblast	unannotated	unannotated
6602	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601958_CK1	leaf_salt_stress_idioblast	unannotated	unannotated
6603	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601958_CK1	leaf_salt_stress_idioblast	unannotated	unannotated
6604	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601958_CK1	leaf_salt_stress_idioblast	unannotated	unannotated
6605	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6606	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6607	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6608	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6609	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6610	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6611	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6612	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6613	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6614	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6615	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6616	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6617	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6618	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6619	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6620	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6621	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6622	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6623	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6624	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6625	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6626	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601959_CK2	leaf_salt_stress_idioblast	unannotated	unannotated
6627	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6628	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6629	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6630	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6631	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6632	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6633	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6634	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6635	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6636	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6637	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6638	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6639	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6640	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601960_LTSS1	leaf_salt_stress_idioblast	unannotated	unannotated
6641	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6642	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6643	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6644	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6645	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6646	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6647	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6648	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6649	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6650	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6651	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6652	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6653	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6654	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6655	Solanum lycopersicum	tomato_salt_idioblast_atlas	GSM9601961_LTSS2	leaf_salt_stress_idioblast	unannotated	unannotated
6656	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6657	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6658	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6659	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6660	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6661	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6662	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6663	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6664	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6665	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6666	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6667	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6668	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6669	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6670	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6671	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6672	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6673	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6674	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6675	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6676	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6677	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6678	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6679	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6680	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6681	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6682	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6683	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6684	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6685	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6686	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6687	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6688	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6689	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6690	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6691	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6692	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6693	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6694	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6695	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6696	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6697	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6698	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6699	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6700	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6701	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6702	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6703	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6704	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6705	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6706	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6707	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6708	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6709	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6710	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6711	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6712	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6713	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6714	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6715	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6716	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6717	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6718	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6719	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6720	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6721	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6722	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6723	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6724	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6725	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6726	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6727	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6728	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6729	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6730	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6731	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6732	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6733	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6734	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6735	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6736	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6737	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6738	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6739	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6740	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6741	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6742	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6743	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6744	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6745	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6746	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6747	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6748	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6749	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6750	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6751	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6752	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6753	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6754	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6755	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6756	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6757	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6758	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6759	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6760	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6761	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
6762	Zea mays	maize_leaf_phloem_atlas	GSM4774629_filtered_feature_bc_matrix_1	leaf_phloem	unannotated	unannotated
